text,label,is_hebrew,is_ads
"@YahooFinance: ""At the end of the day, I think the Supreme Court decision was right,"" @RepKevinBrady says on abortion. ""I think that is…",1,False,False
"@YahooFinance: “People see inflation so high that they think it doesn’t help to work,” @RepKevinBrady says. “It’s really just the opposi…",1,False,False
@YahooFinance: $3 trillion in savings may push the Fed to keep raising rates: economist https://t.co/N0jPcgYGhF by @juleshyman https://t…,1,False,False
@YahooFinance @BrianSozzi That’s what you get for turning off your A/C’s in your stores to save money 🤦🏻‍♂️,1,False,False
Bed Bath &amp; Beyond CEO ousted as sales collapse 27% https://t.co/azZcVam6e1 by @BrianSozzi https://t.co/9ayq9Beu4L,1,False,False
@sammyskshop: Xavi’s gesture to convince Ousmane Dembele to stay at Barcelona revealed An https://t.co/pZ4e5zJSpA #mufc #manutd #epl #fo…,1,False,False
"Who can afford to travel when ticket prices are so expensive. It is outrageous!!
Booking Site Declines in June Could Signal Softening of Blockbuster Summer https://t.co/bwUsvjzFdQ via @YahooFinance",1,False,False
@RogersWrites @YahooFinance Weird.  I keep getting ear wax removal tools and some spandex thing that is supposed to make my belly look smaller,1,False,False
"#Crowdfunding #CrowdfundingCampaign 
Crowdfunding Market to Reach $42.93 Billion By 2028 As Entrepreneurs are Bypassing Traditional Banks and Opting for Modern Finance Solution 
🚀🎉🤠
https://t.co/d9ipvqQiLy @YahooFinanceより",1,False,False
‘Polluting the air we breathe’: Mechanic sentenced for selling thousands of devices that allowed trucks to bypass emissions controls https://t.co/nznDmSJRF6 via @YahooFinance,1,False,False
US economy contracted more than initially reported in Q1 as consumption dropped https://t.co/sMVKkK6AD7 via @YahooFinance,1,False,False
"@stockerblog: Pinterest CEO steps down, Google executive to take over in e-commerce push https://t.co/P9OTSbWqi4 via @YahooFinance $PINS…",1,False,False
"#Housing: ‘We’re at a tipping point’ for home prices, economist says https://t.co/ouTJ0RVS60 via @YahooFinance",1,False,False
"$BBBY  4.9900-1.5400  -23.58%

Bed Bath &amp; Beyond is 'in the end days' after 'dumpster fire' quarter, analyst says https://t.co/T8u51bCdIr via @YahooFinance",1,False,False
"@YahooFinance: $DIS votes to keep Bob Chapek on board as CEO for another 3 years, $PINS CEO Ben Silbermann steps down, $CCL stock drops…",1,False,False
"Tesla reportedly lays off 200 in Autopilot unit, shutters San Mateo office https://t.co/cuEm3a3ko6 via @YahooFinance",1,False,False
"Best Cities to Retire on a Budget of $1,500 a Month https://t.co/bLzb32UISk via @YahooFinance What goes into the livability score?",1,False,False
@YahooFinance: Powell says 'no guarantee' Fed can avoid a hard landing https://t.co/rgmXYjwWDN by @bcheungz https://t.co/Z5ITiq2Fqz,1,False,False
US Personal Spending Is Revised Sharply Lower in First-Quarter Data https://t.co/CPsvSahEQG via @YahooFinance,1,False,False
US Personal Spending Is Revised Sharply Lower in First-Quarter Data https://t.co/CPsvSah718 via @YahooFinance,1,False,False
@KerryHannon @__gabriellacruz @YahooFinance @Yahoo And now will we have more children we can ignore.,1,False,False
@KendallP97 @leslie_stjames @YahooFinance @HindenburgRes The force is strong in your OCD and Asperger's. I hope you are named as a defendant. It'll cost you 6-figures to defend class action for all the deliberate FUD you've spread. Keep fighting on social...maybe do a gofundme for your legal defense? So dumb of you $MULN,1,False,False
"""The First-Ever NFT Creative Competition 2022: The Winners"" via @YahooFinance

Trending #bitcoin news with frequent shares and strong engagement across social media.

Social Insights: https://t.co/rOF9YieKNt $btc

Source👇https://t.co/2gwEfvYWZR",1,False,False
New report reveals major source of recent crypto market chaos https://t.co/og4t7uUrET via @YahooFinance,1,False,False
"Stagflation is on the way.
US economy contracted more than initially reported in Q1 as consumption dropped https://t.co/lIWsCCv0Fb via @YahooFinance",1,False,False
"@dewmboom: $SIRC filed their Audited CY2021 report with the OTC on April 4 and they issued a PR on April 5. 

Solar Integrated Roofing C…",1,False,False
"Stocks finish mixed as bitcoin fights to stay above $20,000 https://t.co/ZBQh6iF7lY via @YahooFinance",1,False,False
@unusual_whales @YahooFinance is a joke,1,False,False
"Bed Bath &amp; Beyond CEO ousted as sales collapse 27% https://t.co/VntL86wPUH via @YahooFinance Look, Bed Bath &amp; Beyond has an expensive line of products, and ALL its products can be listed as DISCRETIONARY--you can live without them, so instead of firing the CEO lower your prices.",1,False,False
"""The First-Ever NFT Creative Competition 2022: The Winners"" via @YahooFinance

Trending #bitcoin news with frequent shares and strong engagement across social media.

Social Insights: https://t.co/weiG7dofvI $btc

Source👇https://t.co/7O42Sxa9tF",1,False,False
"Hopefully this will prevent someone from hoarding a valuable commodity and then price gouging folks that are in dire need.

Amazon to limit purchases of Plan B and other emergency contraceptive pills https://t.co/DmpLHnTTPb via @YahooFinance",1,False,False
"@CaseFoundation: Last week, @GoldmanSachs announced that they’re invested $1 billion of their $10 billion commitment to the One Million…",1,False,False
@YahooFinance: Google targeted in fresh EU consumer groups' privacy complaints https://t.co/hLKRp27Q6B https://t.co/sqXrefUPqL,1,False,False
@GADnyc @pykevision @YahooFinance 0.25% down.,1,False,False
"@Labelcoin: Thank you @YahooFinance for helping us spread the word! 

Let’s end artistic poverty! 

https://t.co/tef0xCbYvj

#music3 #mu…",1,False,False
"@YahooFinance @DsHollers Bitcoin going down to 2,900 again",1,False,False
@BeachyPiers @YahooFinance I followed the breaking news account and found it’s posts verifiable and timely. And concise. Timely news updates are my main reason for using Twitter. I’ll miss it.,1,False,False
"Thank you @YahooFinance for helping us spread the word! 

Let’s end artistic poverty! 

https://t.co/tef0xCbYvj

#music3 #musicnft #web3 #blockchain #royalties #newmusic",1,False,False
@YahooFinance: Spirit Airlines again delays shareholder vote on Frontier deal https://t.co/fa4KFKloJJ https://t.co/kk1mFMZJRt,1,False,False
Spirit Airlines again delays shareholder vote on Frontier deal https://t.co/fa4KFKloJJ https://t.co/kk1mFMZJRt,1,False,False
Google targeted in fresh EU consumer groups' privacy complaints https://t.co/hLKRp27Q6B https://t.co/sqXrefUPqL,1,False,False
@YahooFinance: .@KerryHannon provides tips for managing 401(k) accounts in a recession: https://t.co/Xze2fmdmCu,1,False,False
"Cash on the sideline?

RT

$3 trillion in savings may push the Fed to keep raising rates: economist https://t.co/GamAQWsL2F via @YahooFinance https://t.co/RlCbJ7bLMd",1,False,False
@YahooFinance: Cardano founder @IOHK_Charles joined Yahoo Finance Live on June 9 to discuss initiatives that the blockchain platform is…,1,False,False
@sammyskshop: Xavi’s gesture to convince Ousmane Dembele to stay at Barcelona revealed An https://t.co/pZ4e5zJSpA #mufc #manutd #epl #fo…,1,False,False
Xavi’s gesture to convince Ousmane Dembele to stay at Barcelona revealed An https://t.co/pZ4e5zJSpA #mufc #manutd #epl #football #TransferNews #newsnow #YahooFinance #premierleague #TransferRumours #bbnaija https://t.co/brjEarsmWD #transfernews,1,False,False
@big_pittman @YahooFinance @BreezeAirways @KCIAirport Stay away,1,False,False
"@TimmerFidelity: Timely conversation this morning on @YahooFinance with @BrianSozzi, @juleshyman and @thebradsmith 

https://t.co/0CTwrF…",1,False,False
"@YahooFinance @__gabriellacruz Yawn! ‘Hope springs eternal, in the realtor’s breast’",1,False,False
"@ArabianCamels: In case you missed seeing #ArabianCamels on #YahooFinance: https://t.co/NgT5WsbJyp 

#AntaraMovieNFT 1 #ETH
https://t.co…",1,False,False
"@YahooFinance @BreezeAirways We tried the lower fares but only problem is we never got in the air because you cancelled our flight with no chance of getting out until two days later, forcing us to drive 12 hours to our vacation destination. Our first try will be our last.",1,False,False
"@kevcirilli: TY, @SXMPOTUS. 

Great to chat G7 / NATO / tech diplomacy / China / Russia + plug my favorite Uncle Mike’s hoagie shop — be…",1,False,False
"@TimmerFidelity @BrianSozzi @YahooFinance @juleshyman @thebradsmith Brian! Seriously 
- do some damn journalism here. It is obvious the Spirit BoD is corrupt with continual delays. Ask slippery Ted Christie about how many (5)  board seats Frontier/Franke has promised the massively corrupt Spirit BoD.",1,False,False
US Personal Spending Is Revised Sharply Lower in First-Quarter Data https://t.co/ICWXIHE5Jl via @YahooFinance,1,False,False
"@ArabianCamels: In case you missed seeing #ArabianCamels on #YahooFinance: https://t.co/NgT5WsbJyp 

#AntaraMovieNFT 1 #ETH
https://t.co…",1,False,False
"@JupiterEXC: Did you hear the news?

Jupiter Exchange is in the #hiring process despite industry-wide job cuts.

Thank you @YahooFinance…",1,False,False
"Carnival Stock Could Fall to $0 in a Worst-Case Scenario, Analyst Says https://t.co/yFjSsYiMGb @YahooFinanceより",1,False,False
"Bed Bath &amp; Beyond earnings: ‘This company is going bankrupt,’ analyst says https://t.co/DDXzBjx3rJ @YahooFinanceより",1,False,False
"@pykevision @YahooFinance Fiat currencies are guaranteed to go down over any 10 year period.

#Bitcoin is likely to go up a lot over the next 10 years

not ""doubling down"" just converting USD earnings into a currency useful for savings.",1,False,False
$3 trillion in savings may push the Fed to keep raising rates: economist https://t.co/0ocfC6lMJW via @YahooFinance @federalreserve,1,False,False
"Twitter permanently suspends scores of 'news' accounts under the company BNN founded by Gurbaksh Chahal, former tech CEO convicted of battery https://t.co/oENeA2rZfZ via @YahooFinance",1,False,False
I just got laid off from my dream job at #Tesla without warning. I feel like my life got uprooted so a billionaire could save some money. https://t.co/wRPyeRTjeN via @YahooFinance,1,False,False
"@ArabianCamels: In case you missed seeing #ArabianCamels on #YahooFinance: https://t.co/NgT5WsbJyp 

#AntaraMovieNFT 1 #ETH
https://t.co…",1,False,False
"@NIOSanFrancisco: Another windfall for NIO shareholders in the future:
1. NIO sues Grizzly.
2. NIO is awarded by court.

Stock price wil…",1,False,False
"@YahooFinance: ""Q2 is shaping up to be one of the most challenging quarters for investors they've faced in history,"" @JH_Investments' Ma…",1,False,False
The First-Ever NFT Creative Competition 2022: The Winners https://t.co/0bbB6pUowx via @YahooFinance,1,False,False
"@TimmerFidelity: Timely conversation this morning on @YahooFinance with @BrianSozzi, @juleshyman and @thebradsmith 

https://t.co/0CTwrF…",1,False,False
"In case you missed seeing #ArabianCamels on #YahooFinance: https://t.co/NgT5WsbJyp 

#AntaraMovieNFT 1 #ETH
https://t.co/HdRO5XJoQ8
#TogetherWeRide",1,False,False
@pykevision @YahooFinance I don't think you know what doubling down means,1,False,False
"@Ld2Coin: If you haven't seen this today then check this out... #silver #cryptocurrency #NFT #digitalasset #LD2

LD2: The Silver-Backed…",1,False,False
"JPMorgan downgrades Amazon, Meta, and 24 other tech company stocks https://t.co/HcPdpwuCXo via @YahooFinance This is the worst call I have ever seen. Not to mention you think you a little late JPM. seriously this is a joke. Call your broker and tell him to liquidate you tech now.",1,False,False
‘Simply Outrageous:’ EY Hit With $100 Million Fine After Audit Employees Cheat on CPA Ethics Exam https://t.co/sf8diIEJOg via @YahooFinance https://t.co/QXW6mXVQwA,1,False,False
@INX_Group: INX and @sicpa  have come together in a joint venture to  innovate the future of finance and pioneer the new digital economy…,1,False,False
"Did you hear the news?

Jupiter Exchange is in the #hiring process despite industry-wide job cuts.

Thank you @YahooFinance for the feature.

Get to know more here👇

https://t.co/fuzpeAl7Bv",1,False,False
"wow, I mean how does anyone in leadership still have a job there after this????   ‘Simply Outrageous:’ EY Hit With $100 Million Fine After Audit Employees Cheat on CPA Ethics Exam https://t.co/g1s90NgCc5 via @YahooFinance",1,False,False
"If you haven't seen this today then check this out... #silver #cryptocurrency #NFT #digitalasset #LD2

LD2: The Silver-Backed Crypto Comeback for the Successful Liberty Dollar (LD) https://t.co/VWsdN1eM6B via @YahooFinance",1,False,False
"@manpreetkailon: Lithuania hit by cyber attack -government agency

https://t.co/TWUQFhOSiZ via @YahooFinance",1,False,False
@YahooFinance: US economy contracted more than initially reported in Q1 as consumption dropped https://t.co/57WYq1LAaQ https://t.co/DbtK…,1,False,False
"Here’s how much your Social Security check is likely to go up next year. Or down. And excuse the picture. 
#social #security #ssn #rise #drop 
https://t.co/3ni0xOSsoJ via @YahooFinance",1,False,False
"Would you crush a Taco Bell + Cheez-It tostada? 
Three for me please 🤤 
https://t.co/01JRCPW4qu https://t.co/5jZaxSLYPA",1,False,False
@YahooFinance: 'Further cuts are needed': Goldman downgrades Coinbase amid crypto meltdown https://t.co/JpbhYAsHJR by @emily_mcck https:…,1,False,False
@ImproveDX to Improve Diagnosis in Medicine Praises the Intro of Groundbreaking Patient Safety Legislation in U.S. House and Senate wahttps://finance.yahoo.com/news/society-improve-diagnosis-medicine-praises-182900693.html?soc_src=social-sh&amp;soc_trk=tw&amp;tsrc=twtr via @YahooFinance,1,False,False
"@YahooFinance @CrollonPatrol They lied. Sincerely, an MBA",1,False,False
@Jimmerasbury @YahooFinance If my cousins house counts!,1,False,False
"@FeldEnt: “I think the level of audience appreciation is greater than anything I’ve ever seen in my life.""
Kenneth Feld joins Influencer…",1,False,False
@YahooFinance: Actor and @Mintmobile owner Ryan Reynolds joined Yahoo Finance Live to discuss the importance of cost-efficient wireless…,1,False,False
@MatrixAI_Turkey: @Cointelegraph @MatrixAINetwork @MATRIXCMTO @Owen_Matrix @YahooFinance @GlobeNewswire @business Matrix Bio-Wallet in t…,1,False,False
"Once you figure out that they all lie until the lie doesn't hold water anymore, things get so much clearer. 

It went from no recession, to mild recession and now, you, the consumer caused this.

Nice! https://t.co/BZZ1H3VMvN",1,False,False
"Yahoo ConnectID's audience data is entirely consent-based, leveraged from:

@YahooSports
@YahooFinance
@YahooNews
And trusted partners

Learn more about why you should choose Yahoo ConnectID to reach consumers: https://t.co/KazuDwoVwN https://t.co/NUQEya9Uzt",1,False,False
@emilyrroland: Awesome clip today of @matthew_miskin pointing out where to find opportunities in a volatile market!,1,False,False
@YahooFinance @CrollonPatrol Of course they are. Just ask the hundreds of thousands of grads begging for student loan forgiveness.,1,False,False
"U.S. Auto Sales To Show Fresh Declines In Q2 After GM, Ford, Stellantis Idled Factories Again https://t.co/OuPSW4uaEo via @YahooFinance Whoops, you left out Tesla sales estimates, which should be around a plus 40% over last year same quarter. Do you agree?",1,False,False
Awesome clip today of @matthew_miskin pointing out where to find opportunities in a volatile market! https://t.co/sEHNAJdDsE,1,False,False
"@TimmerFidelity: Timely conversation this morning on @YahooFinance with @BrianSozzi, @juleshyman and @thebradsmith 

https://t.co/0CTwrF…",1,False,False
@TimmerFidelity @YahooFinance @BrianSozzi @juleshyman @thebradsmith Isn’t crude oil and gasoline the lynchpin in the inflation narrative? What are your views on those ? How deep will that correction go?,1,False,False
@YahooFinance: Actor and @Mintmobile owner Ryan Reynolds joined Yahoo Finance Live to discuss the importance of cost-efficient wireless…,1,False,False
"@red7nft: #Crypto #smartphone will be ‘transformative’ for the industry says @solana co-founder. @YahooFinance @Solanamobile 

https://t…",1,False,False
"CN to Invest $55 Million in Minnesota Enabling Sustainable Growth, Improving Capacity and Advancing the Company’s Commitment to Safety https://t.co/9ra6sM4Gw6 via @YahooFinance @CNRailway",1,False,False
"@YahooFinance: “The U.S. has been incredible at showing up at the right time and coming out of very difficult moments,” Sound Planning G…",1,False,False
@blu_kryptonian: TikTok Is Target of FCC Republican Without Authority or Votes https://t.co/XsrEMjUCc8 via @YahooFinance,1,False,False
"@TimmerFidelity @YahooFinance @BrianSozzi @juleshyman @thebradsmith Great insights as always, Jurrien!",1,False,False
Amanda de Cadenet talks about her life-saving abortion after suffering an incomplete miscarriage https://t.co/YO7Z3DqwpS https://t.co/CI0WDHIgEe,2,False,False
"@YahooEnt: Want to live like Dolly Parton? Stay overnight on her tour bus, complete with a wig cabinet https://t.co/8Nff7MclRL https://t…",2,False,False
@YahooEnt: Elizabeth Olsen confirms she and Robbie Arnett 'eloped' and 'had a wedding at another time' https://t.co/3EWoBZP3Mj https://t…,2,False,False
Ali Wong is surprised by her teenage self in Prime Video's Paper Girls teaser https://t.co/UOpZyyJFi5 https://t.co/Kqd9ZEkYqP,2,False,False
Blah blah blah. Lemme stay on the Rock of Love bus. https://t.co/3sPxj1v4xh,2,False,False
Now I must have a wig cabinet!!! https://t.co/VwFGob9505,2,False,False
I'm gonna have a talk with him. Just a talk I swear https://t.co/h3olT6whzn,2,False,False
@YahooEnt It looks tacky enough that I actually wouldn't even be comfortable sleeping there.,2,False,False
SHOULDVE BEEN ME NOOOOOOOOOO https://t.co/BSJgtYxWdt,2,False,False
"‘Black-ish’ stars Anthony Anderson and Tracee Ellis Ross on the show’s legacy, and when they’ll be ready for a reunion https://t.co/oXVd7jUaTj https://t.co/6eIj5mb9Ef",2,False,False
"@YahooEnt: Want to live like Dolly Parton? Stay overnight on her tour bus, complete with a wig cabinet https://t.co/8Nff7MclRL https://t…",2,False,False
@YahooEnt: Elizabeth Olsen confirms she and Robbie Arnett 'eloped' and 'had a wedding at another time' https://t.co/3EWoBZP3Mj https://t…,2,False,False
Katie Thurston tries 'dating myself' after split from John Hersey: 'Endings can be beautiful' https://t.co/XVuUhtWb2u https://t.co/7BvVCsjHqk,2,False,False
Brody Jenner was 'so stoked' when MTV canceled The Hills: New Beginnings https://t.co/hmnNRgXdsl https://t.co/Clq7sygGL2,2,False,False
"@YahooEnt: Want to live like Dolly Parton? Stay overnight on her tour bus, complete with a wig cabinet https://t.co/8Nff7MclRL https://t…",2,False,False
@YahooEnt: Elizabeth Olsen confirms she and Robbie Arnett 'eloped' and 'had a wedding at another time' https://t.co/3EWoBZP3Mj https://t…,2,False,False
Cole Sprouse and Kathryn Newton to lead ‘Lisa Frankenstein’ from Diablo Cody script https://t.co/7TQyJDaj9L https://t.co/BZDfdRjsB2,2,False,False
@YahooEnt: Elizabeth Olsen confirms she and Robbie Arnett 'eloped' and 'had a wedding at another time' https://t.co/3EWoBZP3Mj https://t…,2,False,False
"@YahooEnt: Want to live like Dolly Parton? Stay overnight on her tour bus, complete with a wig cabinet https://t.co/8Nff7MclRL https://t…",2,False,False
Selena Gomez calls on men to ‘stand up’ &amp; ‘speak against’ Supreme Court’s overturning of Roe v. Wade https://t.co/9nEPajK5Rc https://t.co/dO2ISfDNn4,2,False,False
"High School Musical season 3 trailer teases Summer Camp romance drama — Plus, who will star in Frozen? https://t.co/b6f0SvbwI3 https://t.co/WrwLYMWlrM",2,False,False
"@YahooEnt: Want to live like Dolly Parton? Stay overnight on her tour bus, complete with a wig cabinet https://t.co/8Nff7MclRL https://t…",2,False,False
Chris Pratt says he's 'never' been to Hillsong Church: 'Really I'm not a religious person' https://t.co/aoI9mj4XZp https://t.co/aWSVmw2wln,2,False,False
@YahooEnt: Hilarie Burton shares story of abortion after pregnancy loss: 'I only have my daughter because of my abortion' https://t.co/n…,2,False,False
@jarodzsz: the therapy sessions: https://t.co/ol2vxVxw4H,2,False,False
@YahooEnt: Elizabeth Olsen confirms she and Robbie Arnett 'eloped' and 'had a wedding at another time' https://t.co/3EWoBZP3Mj https://t…,2,False,False
@YahooEnt: Elizabeth Olsen confirms she and Robbie Arnett 'eloped' and 'had a wedding at another time' https://t.co/3EWoBZP3Mj https://t…,2,False,False
@YahooEnt: Hilarie Burton shares story of abortion after pregnancy loss: 'I only have my daughter because of my abortion' https://t.co/n…,2,False,False
@YahooEnt: Hilarie Burton shares story of abortion after pregnancy loss: 'I only have my daughter because of my abortion' https://t.co/n…,2,False,False
Hilarie Burton shares story of abortion after pregnancy loss: 'I only have my daughter because of my abortion' https://t.co/nTjUqBxshe https://t.co/2PfSdpLRWW,2,False,False
@YahooEnt I didn't expect it to be so tacky! 🫤,2,False,False
"@YahooEnt: Want to live like Dolly Parton? Stay overnight on her tour bus, complete with a wig cabinet https://t.co/8Nff7MclRL https://t…",2,False,False
@YahooEnt: Kamala Harris hosts LGBTQ+ Pride event at VP residence with drag race legend Shangela https://t.co/5nTaJi3KxR https://t.co/oy…,2,False,False
@YahooEnt: Kamala Harris hosts LGBTQ+ Pride event at VP residence with drag race legend Shangela https://t.co/5nTaJi3KxR https://t.co/oy…,2,False,False
Kamala Harris hosts LGBTQ+ Pride event at VP residence with drag race legend Shangela https://t.co/5nTaJi3KxR https://t.co/oyuegagD0I,2,False,False
@dr3a_eth @DylanMeador @jgonzales19701 @Yahoo @YahooNews @YahooFinance @YahooEnt @YahooSports @YahooFantasy He’s hella good at it huh 😎💯,2,False,False
@DylanMeador @jgonzales19701 @lithappyadvent1 @Yahoo @YahooNews @YahooFinance @YahooEnt @YahooSports @YahooFantasy You should become a certified ens Shiller 😎,2,False,False
@DylanMeador @jgonzales19701 @Yahoo @YahooNews @YahooFinance @YahooEnt @YahooSports @YahooFantasy Y’all heard the man. Off the market 😎👀💯lol,2,False,False
"@jgonzales19701 @lithappyadvent1 U know what? Ive changed my mind, email.eth isnt for sale anymore its now up for trade. We want https://t.co/1Ow6ne607I for email.eth @Yahoo @YahooNews @YahooFinance @YahooEnt @YahooSports @YahooFantasy",2,False,False
@YahooEnt: Leon Brown — 'Sister Wives' star — comes out as transgender in emotional post https://t.co/lZ32sv7ZSu https://t.co/ApTK7LUKpz,2,False,False
Leon Brown — 'Sister Wives' star — comes out as transgender in emotional post https://t.co/lZ32sv7ZSu https://t.co/ApTK7LUKpz,2,False,False
"@YahooEnt: Want to live like Dolly Parton? Stay overnight on her tour bus, complete with a wig cabinet https://t.co/8Nff7MclRL https://t…",2,False,False
"@YahooEnt: Want to live like Dolly Parton? Stay overnight on her tour bus, complete with a wig cabinet https://t.co/8Nff7MclRL https://t…",2,False,False
"Want to live like Dolly Parton? Stay overnight on her tour bus, complete with a wig cabinet https://t.co/8Nff7MclRL https://t.co/HJFHmzIefn",2,False,False
@YahooEnt: Queen Latifah on creating her own lane: 'I have not been pressured about my weight by anyone in Hollywood for quite some time…,2,False,False
"Neil Patrick Harris, 49, says he's embracing the 'lines' and 'wrinkles' on his face: 'I honestly feel better than I’ve felt in my whole life' https://t.co/gVmWBUDOah https://t.co/V4tKFVp3O2",2,False,False
@YahooEnt: Queen Latifah on creating her own lane: 'I have not been pressured about my weight by anyone in Hollywood for quite some time…,2,False,False
@YahooEnt: Kristin Cavallari says she doesn't weigh herself anymore: 'I can tell how my clothes fit me' https://t.co/ip9SJhYiEE https://…,2,False,False
Kristin Cavallari says she doesn't weigh herself anymore: 'I can tell how my clothes fit me' https://t.co/ip9SJhYiEE https://t.co/ILV939LYkI,2,False,False
Queen Latifah on creating her own lane: 'I have not been pressured about my weight by anyone in Hollywood for quite some time' https://t.co/3Vc9sGQLNB https://t.co/Uk9gRgYRuR,2,False,False
"@YahooEnt: 'Stranger Things' star Gaten Matarazzo thinks pineapple deserves a chance as a pizza topping: 'I understand the hate, but I w…",2,False,False
"Luke Combs admits he's 'struggled' with weight, but he wants to get in shape to 'be around' for son https://t.co/XpBmUitjAb https://t.co/v8WDLdrzK4",2,False,False
"@YahooEnt That is cool and all, but how does this affect LeBron James’ legacy?",2,False,False
"'Stranger Things' star Gaten Matarazzo thinks pineapple deserves a chance as a pizza topping: 'I understand the hate, but I want people to try it' https://t.co/OgVGOenqyv https://t.co/YZQk24o0uw",2,False,False
@YahooEnt They’re all in Puerto Rico now for MOLLY QERIM and PAUL RIVERA WEDDING!!!!!!,2,False,False
Andy Cohen twins with 8-week-old daughter Lucy in adorable selfie: 'We see each other' https://t.co/L7fq6Kg2To https://t.co/VgT6JLyQ1h,2,False,False
@YahooEnt: Adele and boyfriend Rich Paul have a glamorous date night at Kevin Love and Kate Bock's wedding https://t.co/KzxZDTZkVc https…,2,False,False
Miranda Lambert reveals mom Beverly is healthy after breast cancer journey: 'She's unstoppable' https://t.co/UnkotUX0tW https://t.co/iT6anWlYNO,2,False,False
@YahooEnt 💀🚩🤣😂Caption 🤡! It’s Billionaire James’ for me! https://t.co/zXlBcot31p,2,False,False
"Cameron Returns From Normal Life
#CameronDiaz @YahooEnt
https://t.co/rmxCbFm7mu",2,False,False
Cara Delevingne: 'Only Murders in the Building' romance with pal Selena Gomez 'means a lot' https://t.co/z94r6vWAMh https://t.co/hiUsNbkiQx,2,False,False
@YahooEnt James Van Der Beek playing him the in the movie ?,2,False,False
Trista and Ryan Sutter talk about his horrific battle with lyme disease: 'It took over my life' https://t.co/oJ14YbCERe https://t.co/9HaSDDHgbs,2,False,False
@YahooEnt: Elizabeth Olsen confirms she and Robbie Arnett 'eloped' and 'had a wedding at another time' https://t.co/3EWoBZP3Mj https://t…,2,False,False
Elizabeth Olsen confirms she and Robbie Arnett 'eloped' and 'had a wedding at another time' https://t.co/3EWoBZP3Mj https://t.co/gVVQtKHWgE,2,False,False
Britney Spears' ex ordered to trial on stalking charge https://t.co/19HnRyeCYD via @YahooEnt @AP @AboutTheAP @AP_Archive @AP_GMS,2,False,False
Kate Middleton and Prince William mourn death of Deborah James: 'We are so sad' https://t.co/dTtPAJQsnn https://t.co/psbXvl994i,2,False,False
@YahooEnt: Cameron Diaz returns to acting for her first role in 8 years: 'I feel excited' https://t.co/G5HaduRpo3 https://t.co/9nBg6qd6tO,2,False,False
"Kristin Cavallari is 'happy' about her weight gain, says she's 'shocked at how thin' she once was https://t.co/c5WGEt0nqx https://t.co/pjku9CIQ6y",2,False,False
"@YahooEnt Richard was standing in front of me in the early 80s at Hollywood Park waiting to place a wager, I wanted to crack a joke but decided to respect His privacy...",2,False,False
@YahooEnt: Richard Pryor's daughter Rain says he was honest about 'his demons and his addictions' during her childhood https://t.co/wMG1…,2,False,False
Richard Pryor's daughter Rain says he was honest about 'his demons and his addictions' during her childhood https://t.co/wMG1v9toas https://t.co/2KtVYQIA3W,2,False,False
@jarodzsz: the therapy sessions: https://t.co/ol2vxVxw4H,2,False,False
"@YahooEnt: Lil Nas X details 'painful and strained' history with BET, says network asked if he worshiped satan https://t.co/hnpdhpUQQ9 h…",2,False,False
@YahooEnt: Adele and boyfriend Rich Paul have a glamorous date night at Kevin Love and Kate Bock's wedding https://t.co/KzxZDTZkVc https…,2,False,False
Adele and boyfriend Rich Paul have a glamorous date night at Kevin Love and Kate Bock's wedding https://t.co/KzxZDTZkVc https://t.co/rBnnSHxKee,2,False,False
@YahooEnt: Jason Kander was a rising star in the Democratic Party. Then he went on suicide watch https://t.co/XR8VRKdOnk https://t.co/Y3…,2,False,False
JoJo Siwa says she and girlfriend Kylie Prew are setting 'new boundaries' in rekindled relationship https://t.co/siMFRGwGHg https://t.co/x6zi32uNBZ,2,False,False
@Ctracymock @YahooEnt Whoopee is full of..... https://t.co/TwelmnieX2,2,False,False
Tessa Thompson says Valkyrie's sexuality was a 'big topic of conversation' on 'Thor: Love and Thunder' https://t.co/FdTDJ3Gy9p https://t.co/yHxA9uj9cK,2,False,False
@YahooEnt: Heidi Klum says daughter Leni is moving to N.Y.C. to grow modeling career: 'I'm excited for her' https://t.co/q4SSsCv5sb http…,2,False,False
"@djkevlar: Here’s @TessaThompson_x with some profound thoughts on addressing Valkyrie’s love life in #ThorLoveandThunder 

""We are not d…",2,False,False
Heidi Klum says daughter Leni is moving to N.Y.C. to grow modeling career: 'I'm excited for her' https://t.co/q4SSsCv5sb https://t.co/DQKQckz98I,2,False,False
@YahooEnt: R. Kelly sentenced to 30 years in prison for sex trafficking https://t.co/mVD7KMZYOl https://t.co/Lomyl1V5Dy,2,False,False
@YahooEnt: Cameron Diaz returns to acting for her first role in 8 years: 'I feel excited' https://t.co/G5HaduRpo3 https://t.co/9nBg6qd6tO,2,False,False
Cameron Diaz returns to acting for her first role in 8 years: 'I feel excited' https://t.co/G5HaduRpo3 https://t.co/9nBg6qd6tO,2,False,False
R. Kelly sentenced to 30 years in prison for sex trafficking https://t.co/mVD7KMZYOl https://t.co/Lomyl1V5Dy,2,False,False
@YahooEnt: Cameron Diaz to make acting return in Netflix movie with Jamie Foxx: 'I can't frickin wait' https://t.co/rmrGwRqK97 https://t…,2,False,False
Cameron Diaz to make acting return in Netflix movie with Jamie Foxx: 'I can't frickin wait' https://t.co/rmrGwRqK97 https://t.co/SeBlaS9vdZ,2,False,False
