,user_name,user_location,user_description,user_verified,date,text,hashtags,source
147,Rohan,,,False,2022-06-30 02:46:17+00:00,"@gannonbreslin @YahooFinance @HyperNation8  @HyperNFTpro 
The first free and equal digital country – HyperNation global theme conference was held.
Read more here: https://t.co/Uw1Cn84Cxa
Follow @HyperNation8 &amp; @HyperNFTpro
for more!
#hypernation #metaverse #blockchain #defi #dao #crypto #gamefi https://t.co/IMtXV6TJZs",,Twitter Web App
148,Apă   Chioară,,"Solomonar.  Ma numesc Roman Bizantin. Sunt prezent in conturul Romaniei  Vesnice, adica al Noului Bizant.",False,2022-06-30 02:46:14+00:00,@YahooFinance: Bentley charts path forward with new Mulliner line and EV future https://t.co/DNxqnxXLuv by @Pras_S https://t.co/7PjnifJT…,,Twitter Web App
149,Stefanie Hane,SF & FFM,,False,2022-06-30 02:46:00+00:00,"@YahooFinance: Bitcoin fights to stay above $20,000 as Saylor buys another $10 million https://t.co/ZJEfarhbkf by @dshollers https://t.c…",,Twitter Web App
150,Kevin Cirilli,"Washington, D.C.",always #delco 💪🏼 | @AtlanticCouncil media fellow (@ACGlobalChinaHub) | @TechDiplomacy fellow | @YahooFinance contributor,True,2022-06-30 02:43:59+00:00,@YahooFinance: $JPM downgrades 26 tech stocks while forecasting a 66% likelihood of a recession within the next two years. https://t.co/…,,Twitter for iPhone
151,Darryl Frost,,be patient and arrive 🌻,False,2022-06-30 02:41:07+00:00,@YahooFinance: Bentley charts path forward with new Mulliner line and EV future https://t.co/DNxqnxXLuv by @Pras_S https://t.co/7PjnifJT…,,Twitter for iPhone
152,Yahoo Finance,"New York, NY","The world’s biggest business news platform: https://t.co/EhQ75nXob3 Get the free Yahoo Finance app and subscribe to our morning newsletter, the Morning Brief ⬇️",True,2022-06-30 02:40:01+00:00,Bentley charts path forward with new Mulliner line and EV future https://t.co/DNxqnxXLuv by @Pras_S https://t.co/7PjnifJT2u,,SocialFlow
153,Joseph Cordeiro,"Beamsville, ON","opera singer
dj
crypto enthusiast :)",False,2022-06-30 02:39:44+00:00,"@YahooFinance: “People see inflation so high that they think it doesn’t help to work,” @RepKevinBrady says. “It’s really just the opposi…",,Twitter for Android
154,Jessica Veronica,,Central NY.,False,2022-06-30 02:38:38+00:00,@YahooFinance: US economy contracted more than initially reported in Q1 as consumption dropped https://t.co/57WYq1LAaQ https://t.co/DbtK…,,Twitter Web App
155,Darryl Frost,,be patient and arrive 🌻,False,2022-06-30 02:36:44+00:00,@YahooFinance: New report reveals major source of recent crypto market chaos https://t.co/qmhJlMTcgZ by @DsHollers https://t.co/pMfSF1Va…,,Twitter for iPhone
156,Кайрат Утебалинов,,Ненавижу путина. Живу в Казахстане. Думаю после Украины он вторгнется в Казахстан!,False,2022-06-30 02:34:01+00:00,Germany seizes three Gazprom tankers in new blow for Putin - live updates https://t.co/Nti67Zgjv5 via @YahooFinance,,Twitter Web App
157,Mike,Mid Atlantic,"The Ocean, Bodyboarding, Crabbing, Fishing, Nature, Living 1 day at a time, My Wife & Rotties, Punk Rock, Reggae, Trading Stocks/DO UR OWN DD",False,2022-06-30 02:33:42+00:00,"@YahooFinance: “There’s a lot of danger here,"" New Constructs CEO David Trainer says on crypto. ""The yields that these firms are promisi…",,Twitter Web App
158,sarah,Louisiana,"Singer, Songwriter, Artist",False,2022-06-30 02:33:24+00:00,Powell says 'no guarantee' Fed can avoid hard landing https://t.co/pWUkc33goK via @YahooFinance //,,Twitter Web App
159,WallStreetNewsNetwork & stockerblog,California,Info on #stocks #bonds #realestate #investments #stockmarket #gold #startups #bitcoin #cryptocurrency https://t.co/L6bQDZg25R No recommendations are expressed or implied.,False,2022-06-30 02:30:31+00:00,"First they said a 1.4% drop, then they said 1.5%, now 1.6%. Come on!!! 
US economy contracted more than initially reported in Q1 as consumption dropped https://t.co/ywpf8KUkgy via @YahooFinance",,Twitter Web App
160,TSP Smart,"F-15E, Joint Staff, NORAD HQ","Independent analysis grounded in history not hype
Economic constraint was the demand-side
Financial vs Real Economy
Top against bottom, not left against right",False,2022-06-30 02:28:46+00:00,"India Forced to Ship In Gasoline, Diesel as Shortages Arise https://t.co/Zkum2Ns5XT via @YahooFinance",,Twitter Web App
161,Syd Weedon,"Louisville, KY","Artist, photographer, writer, light-worker and shaman. This feed deals with news, photography, environment, sex, LGBTQ, tarot, magick, and money.",False,2022-06-30 02:27:22+00:00,@YahooFinance: New report reveals major source of recent crypto market chaos https://t.co/qmhJlMTcgZ by @DsHollers https://t.co/pMfSF1Va…,,TweetDeck
162,Louuuuuu.eth,T.O. Canada,"AC Milan - NFT Collector - Jungle Bay TIER 1 Member @JungleBayAC - https://t.co/rFK04xb5LK Soccer fanatic, Equity & Crypto trader - life learner",False,2022-06-30 02:25:45+00:00,"@Sonnenshein: .@Grayscale reaches $GBTC agreement with Jane Street, Virtu ahead of SEC ruling https://t.co/z23JO5T9d1 via @YahooFinance",,Twitter for iPhone
163,Miner Forty-Niner 🇺🇸,U.S.A. ,#History #Politics #Money #Gold #BTC Just another Pilgrim wandering the world. Interest in https://t.co/5P80fdz8eE - Opinions are my own.,False,2022-06-30 02:25:33+00:00,"@YahooFinance: Bitcoin fights to stay above $20,000 as Saylor buys another $10 million https://t.co/ZJEfarhbkf by @dshollers https://t.c…",,Twitter Web App
164,Derek Brown,,"Horror/Fantasy Writer, short film director, Batman, Probably the biggest Bob's Burgers fan you will meet, always striving to be better",False,2022-06-30 02:20:36+00:00,@Sonos @alekz5 @PatrickSpence @YahooFinance Yes I have and it’s a joke. No one will help.,,Twitter for iPhone
165,Sync Media Network,USA,"Sync Media Network
The global leader in global multimedia streaming content. 
The definitive voice for the new economy Sync Media Network reaches globally",False,2022-06-30 02:18:16+00:00,Joe Manchin reacts to Roe v. Wade ruling: ‘I trusted Justice Gorsuch and Justice Kavanaugh’ https://t.co/8o44eVmRia via @YahooFinance,,Twitter Web App
166,Kerry Hannon,"Washington, DC","Speaker, Workplace Futurist,Strategist–Careers, Retirement– Senior Columnist @YahooFinance, Author In Control at 50+, Never Too Old To Get Rich and more @DukeU",True,2022-06-30 02:17:09+00:00,@YahooFinance: .@KerryHannon provides tips for managing 401(k) accounts in a recession: https://t.co/Xze2fmdmCu,,Twitter Web App
167,Andrés Matute,"Bogotá, D.C., Colombia","Santandereano, Abogado ⚖ @unab_online,
Especialista en Derecho Público,
Investigador en Política Exterior Colombiana @apeco_urosario @urosario",False,2022-06-30 02:16:37+00:00,@ColumbiaSIPA: . @JoseA_Ocampo has joined the economics team of Colombian president-elect Gustavo Petro; the SIPA professor could play a…,,Twitter for Android
168,DARKBLUE TRADER,,TRADER-INVESTOR-REMOTE VIEWING!  $BITCOIN WINTER HAS BEGUN CRYPTO & REG MARKETS BEARISH INTO 2ND HALF- 2023!  SHORTS ON PARADE! RECESSION AHEAD! REAL ESTATE POP,False,2022-06-30 02:14:39+00:00,SSSSSSSSSSSSSSSSSSSSSSSSS..POP POP BOOM...REAL ESTATE IN 23-24-25 https://t.co/IAMt0vVEzN,,Twitter Web App
169,Yahoo Finance,"New York, NY","The world’s biggest business news platform: https://t.co/EhQ75nXob3 Get the free Yahoo Finance app and subscribe to our morning newsletter, the Morning Brief ⬇️",True,2022-06-30 02:13:33+00:00,New report reveals major source of recent crypto market chaos https://t.co/qmhJlMTcgZ by @DsHollers https://t.co/pMfSF1VaNd,,SocialFlow
170,sarah,Louisiana,"Singer, Songwriter, Artist",False,2022-06-30 02:12:36+00:00,Powell says 'no guarantee' Fed can avoid hard landing https://t.co/pWUkc33goK via @YahooFinance,,Twitter Web App
171,Zumrud Mustafayeva,,,False,2022-06-30 01:59:34+00:00,"""The First-Ever NFT Creative Competition 2022: The Winners"" via @YahooFinance

Trending #bitcoin news with frequent shares and strong engagement across social media.

Social Insights: https://t.co/N6SOuaYV3z $btc

Source👇https://t.co/4DlcvEXbXF",['bitcoin'],Twitter for Android
172,Rottnest King,"Rottnest Island, Western Australia","Retired, Helicopter 🚁 pilot nature lover Investor living on Rottnest Island 🌴 #Quokka #Australia #Pilot #Money  #BTC #Finance #Aviation #crypto #WA #AFL",False,2022-06-30 01:55:14+00:00,"@YahooFinance: Tesla reportedly lays off 200 in Autopilot unit, shutters San Mateo office https://t.co/gogXVsaC0u by @Pras_S https://t.c…",,Twitter for iPhone
173,Leslie St. James,The shining city on the hill,"At the very least, we need to engage and have our voices captured for posterity. Our country needs us.",False,2022-06-30 01:54:29+00:00,@SpankThePolitic @KendallP97 @YahooFinance @HindenburgRes What a bunch of nonsense this @spankthepolitic is spouting. Legal defense my ass. 🤡,,Twitter for iPhone
174,Yahoo Finance,"New York, NY","The world’s biggest business news platform: https://t.co/EhQ75nXob3 Get the free Yahoo Finance app and subscribe to our morning newsletter, the Morning Brief ⬇️",True,2022-06-30 01:51:58+00:00,How high can mortgage rates go? Likely higher. https://t.co/UJ7TQ6TTDk by @__gabriellacruz https://t.co/eYEEVL9oR5,,SocialFlow
175,madmilker,"Possum Hollow, USA",[Made In America is the only way out of this mess because foreign made put US here.]  - madmilker,False,2022-06-30 01:50:40+00:00,"US economy contracted more than initially reported in Q1 as consumption dropped https://t.co/eAUOruZFSR via @YahooFinance  
What fucking #economy?
49% US GDP is all its governments
only leaving 51% for Americans
70% of 51% hinges on #spending not #making 
Mostly all #foreign shit",,Twitter Web App
176,Kian,"San Diego, CA",Options Trader-Turn on 🔔 for charts/flow and trade ideas!! 🐳 Partnered with @unusual_whales 🐳 Newsletter➡️ https://t.co/xkVo2y9OoD,False,2022-06-30 01:49:03+00:00,"Some useful Stock Market Accounts to follow: 

✅@unusual_whales 
✅@DeItaone 
✅@markets 
✅@faststocknewss 
✅@snorlax_uw 
✅@FortuneOptions 
✅@YahooFinance 
✅@OptionsHawk 
✅@Jake__Wujastyk 

If I missed any, tag them in the comments. #fintwit fam",,Twitter Web App
177,Portada Finanzas,,In the front page of the financial world,False,2022-06-30 01:42:11+00:00,"Vladimir Putin is a ‘lunatic’ with ‘small man syndrome’, says Ben Wallace https://t.co/Yf8MehY0Nc via @YahooFinance",,Twitter Web App
178,R.NFT R “Ray” Wang 王瑞光 #1A #Metaverse,Silicon Valley | SF | FL 410+,@ConstellationR #CEO @DisrupTVShow 2X BestSelling #Author @hcleadership @HarvardBiz Keynoter #Futurist Provocateur #EDM #DJ #Foodie #SVLife #TaiwaneseAm🇹🇼🇺🇸,True,2022-06-30 01:37:59+00:00,"@YahooFinance: Bitcoin fights to stay above $20,000 as Saylor buys another $10 million https://t.co/ZJEfarhbkf by @dshollers https://t.c…",,Twitter for iPhone
